Hour,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10
6973,911.7030000000001,10.5,8,10.95646415643946,135.705652429252,33,961.7030000000001,60.5,38,60.95646415643947
6974,964.177,10.6,9,11.38864027128502,131.8509455965208,30,1014.177,60.6,37,61.38864027128502
6975,983.471,11.1,9,12.8292273207702,132.6055817018724,34,1033.471,61.1,38,62.8292273207702
6976,1056.741,12.3,9,16.7188123543802,132.6567225259972,62,1106.741,62.3,38,66.7188123543802
6977,1165.273,13.3,9,19.74404515829909,134.6334531960593,75,1215.273,63.3,37,69.74404515829909
6978,1168.191,13.8,11,85.16006093062609,132.5914598489957,84,1218.191,63.8,38,135.1600609306261
6979,1190.014,14.1,9,23.20145407706354,128.9778538434806,109,1240.014,64.1,37,73.20145407706354
6980,1167.026,14.1,12,24.20986501170317,128.0177791501242,111,1217.026,64.1,38,74.20986501170317
6981,1150.053102,13.8,11,24.78609983149724,126.0054740720344,95,1200.053102,63.8,37,74.78609983149724
6982,1145.172,14.7,10,25.79451076613688,123.6601859963964,77,1195.172,64.7,38,75.79451076613688
6983,1126.195,14.7,5,25.79451076613688,122.2658067596016,82,1176.195,64.7,37,75.79451076613688
6984,1124.338,16.0,4,25.36233465129132,120.6545503427037,79,1174.338,66.0,38,75.36233465129132
6985,1136.77,17.5,4,25.36233465129132,120.6762228986596,80,1186.77,67.5,60,75.36233465129132
6986,1102.948,17.6,4,25.65045206118835,121.7772038187064,83,1152.948,67.6,64,75.65045206118836
6987,1048.09,18.2,4,25.2182759463428,125.1124637426668,90,1098.09,68.2,68,75.2182759463428
6988,1053.133,20.4,3,24.93015853644576,126.7376081181205,110,1103.133,70.4,75,74.93015853644576
6989,1114.624,20.1,8,24.35392371665169,136.1146336839923,132,1164.624,70.1,89,74.35392371665169
6990,1080.028,25.8,11,23.92174760180614,144.3639017793497,125,1130.028,75.8,94,73.92174760180613
6991,1052.166,30.2,11,47.86964985452974,146.651735333957,109,1102.166,80.2,94,97.86964985452974
6992,1030.6,28.2,12,20.60839738799021,146.674456427522,86,1080.6,78.2,80,70.60839738799021
6993,1011.891,23.7,11,17.58316458407132,145.5885812629083,75,1061.891,73.7,68,67.58316458407131
6994,985.482,23.2,11,15.56634271479206,145.3726640643516,61,1035.482,73.2,62,65.56634271479206
6995,971.2410000000001,21.9,9,52.56863638099136,145.1878215868485,53,1021.241,71.9,50,102.5686363809914
6996,989.319,18.8,6,14.70199048510095,144.0582482942044,51,1039.319,68.8,48,64.70199048510095
6997,1001.01,17.6,9,15.1341665999465,142.3720021685602,53,1051.01,67.6,44,65.1341665999465
6998,953.5350000000001,17.2,7,15.27822530489502,138.6242952220994,48,1003.535,67.2,40,65.27822530489502
6999,939.228,17.2,7,15.27822530489502,135.9679610441118,56,989.228,67.2,38,65.27822530489502
7000,970.05,17.6,8,14.99010789499798,134.2527007870509,77,1020.05,67.6,49,64.99010789499798
7001,926.556,19.7,10,14.26981437025539,130.9555338635291,88,976.556,69.7,51,64.26981437025539
7002,857.0140000000001,22.8,10,76.6605973386635,131.6706965570212,111,907.0140000000001,72.8,55,126.6605973386635
7003,863.876,24.7,11,13.11734473066724,130.8437268207358,96,913.876,74.7,57,63.11734473066724
7004,884.6870000000001,25.5,8,12.25299250097613,126.2740954172947,94,934.6870000000001,75.5,61,62.25299250097613
7005,924.4380000000001,24.2,10,11.10052286138798,121.5275913403592,83,974.4380000000001,74.2,64,61.10052286138798
7006,824.377,25.5,8,9.803994516851315,118.4171538754345,83,874.377,75.5,65,59.80399451685132
7007,753.7659999999998,25.6,9,8.939642287160202,115.0831679264811,84,803.7659999999998,75.6,71,58.9396422871602
7008,745.6410000000001,26.7,5,8.651524877263165,113.67070488931,81,795.6410000000001,76.7,76,58.65152487726316
7009,689.7869999999999,28.2,4,8.36340746736613,112.5239102815979,77,739.7869999999999,78.2,76,58.36340746736613
7010,571.7340000000002,27.6,4,8.21934876241761,112.7987414244273,75,621.7340000000002,77.6,72,58.21934876241761
7011,509.172,28.5,4,8.21934876241761,113.7851347862906,75,559.172,78.5,70,58.21934876241761
7012,540.347,27.4,4,8.075290057469092,117.5849204296102,73,590.347,77.4,70,58.07529005746909
7013,610.9680000000001,26.8,4,7.787172647572055,125.7580160551668,73,660.9680000000001,76.8,68,57.78717264757206
7014,653.9029999999999,30.4,8,7.354996532726499,135.9606064208274,75,703.9029999999999,80.4,75,57.3549965327265
7015,641.7330000000001,34.6,10,31.73507490029566,139.2069805830025,81,691.7330000000001,84.6,75,81.73507490029567
7016,564.0030000000002,32.0,10,4.905998548601684,138.6733032103042,99,614.0030000000002,82.0,72,54.90599854860169
7017,572.796,29.5,11,4.854698191780822,138.2491060185086,119,622.796,79.5,79,54.85469819178082
7018,535.6860000000001,26.4,10,4.854698191780822,137.5708911373002,113,585.6860000000001,76.4,70,54.85469819178082
7019,470.1519999999999,19.5,11,42.72134408767123,136.8163905843392,96,520.1519999999999,69.5,64,92.72134408767124
7020,474.972,18.1,11,4.854698191780822,133.8730384753862,74,524.972,68.1,51,54.85469819178082
7021,469.623,16.2,12,4.854698191780822,133.0499253375054,61,519.623,66.2,44,54.85469819178082
7022,479.04,15.8,9,4.854698191780822,133.8179946605946,78,529.04,65.8,42,54.85469819178082
7023,521.838,16.5,11,4.854698191780822,130.8999373284286,74,571.838,66.5,47,54.85469819178082
7024,538.0409999999999,17.5,9,4.854698191780822,130.5017873379192,90,588.0409999999999,67.5,60,54.85469819178082
7025,534.074,19.0,10,4.854698191780822,129.6650658031865,94,584.074,69.0,60,54.85469819178082
7026,539.1880000000001,22.1,12,67.96577468493152,126.9816595656874,102,589.1880000000001,72.1,63,117.9657746849315
7027,571.38,24.6,11,4.854698191780822,126.7230268127116,87,621.38,74.6,69,54.85469819178082
7028,620.906,27.7,10,4.905998548601684,125.793431110607,87,670.906,77.7,68,54.90599854860169
7029,600.6629999999999,29.5,8,5.338174663447239,120.3108088104602,107,650.6629999999999,79.5,64,55.33817466344724
7030,573.353,28.4,5,5.914409483241313,119.5386456118763,70,623.353,78.4,62,55.91440948324131
7031,580.463,29.8,4,6.202526893138352,118.3974823482166,70,630.463,79.8,60,56.20252689313836
7032,594.743,30.7,4,6.778761712932424,119.1171246736945,70,644.743,80.7,59,56.77876171293242
7033,580.3240000000001,31.0,4,7.354996532726499,115.8614259084847,73,630.3240000000001,81.0,59,57.3549965327265
7034,584.142,28.9,4,7.643113942623536,111.7790865020979,72,634.142,78.9,63,57.64311394262354
7035,580.529,22.3,4,7.931231352520573,111.0157583715341,77,630.529,72.3,65,57.93123135252057
7036,577.9269999999999,22.1,3,8.795583582211684,116.4837474166037,77,627.9269999999999,72.1,70,58.79558358221168
7037,674.085,21.9,5,8.939642287160202,129.2712643623601,81,724.085,71.9,76,58.9396422871602
7038,713.235,24.1,5,9.948053221799833,137.4936543033635,94,763.235,74.1,74,59.94805322179983
7039,673.376,25.3,10,35.19248381906011,141.530785296128,92,723.376,75.3,82,85.1924838190601
7040,646.216,23.6,11,8.21934876241761,141.410462856995,102,696.216,73.6,89,58.21934876241761
7041,630.626,19.3,11,7.066879122829462,138.8894807612688,118,680.626,69.3,67,57.06687912282946
7042,562.5070000000001,18.3,11,6.490644303035387,140.5623300339433,88,612.5070000000001,68.3,65,56.49064430303539
7043,588.742,17.5,10,44.64540760882284,141.2522373357458,78,638.742,67.5,58,94.64540760882284
7044,600.6800000000001,17.1,11,6.922820417880944,138.2595895824009,81,650.6800000000001,67.1,50,56.92282041788094
7045,627.956,16.2,11,7.787172647572055,134.8631868317678,74,677.956,66.2,54,57.78717264757206
7046,695.063,15.9,10,8.795583582211684,136.5513031454738,60,745.063,65.9,42,58.79558358221168
7047,749.2830000000001,15.8,11,9.37181840200576,135.1961802192498,80,799.2830000000001,65.8,44,59.37181840200576
7048,810.95,15.7,11,9.948053221799833,128.6982165106337,79,860.95,65.7,50,59.94805322179983
7049,864.199,16.1,11,10.52428804159391,126.9420446815916,80,914.199,66.1,46,60.52428804159391
7050,963.2339999999998,16.2,9,74.64377546938424,124.2265072117598,80,1013.234,66.2,53,124.6437754693842
7051,1020.133,16.0,10,11.82081638613057,120.2217512523297,63,1070.133,66.0,41,61.82081638613057
7052,985.4430000000001,15.9,10,13.5495208455128,117.1051459120101,66,1035.443,65.9,44,63.5495208455128
7053,940.9119999999999,15.5,9,14.99010789499798,115.2087043001219,56,990.9119999999999,65.5,33,64.99010789499798
7054,920.5379999999999,14.3,9,15.71040141974057,114.7162445191955,38,970.5379999999999,64.3,36,65.71040141974058
7055,964.11,13.7,9,16.43069494448317,111.8566694658019,36,1014.11,63.7,32,66.43069494448316
7056,978.375,13.5,5,16.86287105932872,112.9354496346598,34,1028.375,63.5,29,66.86287105932873
7057,999.733,13.6,4,17.58316458407132,111.2621358352994,28,1049.733,63.6,28,67.58316458407131
7058,979.9800000000001,13.3,4,18.15939940386539,111.4697801095732,26,1029.98,63.3,25,68.1593994038654
7059,983.9179999999999,13.3,5,18.73563422365946,113.0130514452202,35,1033.918,63.3,26,68.73563422365946
7060,998.2379999999999,13.5,5,18.73563422365946,117.7578687285047,58,1048.238,63.5,34,68.73563422365946
7061,1007.484,13.4,8,18.73563422365946,125.8864213794471,113,1057.484,63.4,38,68.73563422365946
7062,1042.124,13.8,11,19.16781033850502,133.6360730833995,107,1092.124,63.8,48,69.16781033850502
7063,1064.506,15.2,10,43.98006482091974,136.6589148296993,73,1114.506,65.2,44,93.98006482091975
7064,1093.303,15.8,10,17.4391058791228,136.4669993444396,65,1143.303,65.8,46,67.43910587912279
7065,1003.334,15.8,11,15.71040141974057,132.4268532170849,56,1053.334,65.8,54,65.71040141974058
7066,972.282,16.5,9,13.5495208455128,134.7596379740493,55,1022.282,66.5,43,63.5495208455128
7067,902.4350000000001,16.6,11,49.8315209869695,134.0458793713616,50,952.4350000000001,66.6,48,99.83152098696951
7068,907.4749999999999,15.1,7,11.10052286138798,134.4236246194499,22,957.4749999999999,65.1,39,61.10052286138798
7069,885.0300000000001,14.3,6,10.81240545149094,131.5026712744914,43,935.0300000000001,64.3,41,60.81240545149095
7070,914.9229999999999,14.6,8,11.10052286138798,130.8228760360457,42,964.9229999999999,64.6,37,61.10052286138798
7071,931.558,14.0,8,12.68516861582168,127.1880441209095,36,981.558,64.0,38,62.68516861582168
7072,968.755,13.4,7,14.84604919004947,131.5592492958847,80,1018.755,63.4,43,64.84604919004947
7073,959.5669999999999,14.4,8,14.84604919004947,127.2199410964818,72,1009.567,64.4,51,64.84604919004947
7074,995.431,13.7,11,78.96553661783979,124.9240890501534,85,1045.431,63.7,62,128.9655366178398
7075,1021.502,14.2,11,15.85446012468909,121.9710147419828,81,1071.502,64.2,56,65.8544601246891
7076,1045.214,13.8,11,17.4391058791228,124.3546764670819,71,1095.214,63.8,60,67.43910587912279
7077,1001.296,13.7,9,18.59157551871095,115.9287283952557,74,1051.296,63.7,55,68.59157551871095
7078,1035.321,13.5,12,18.44751681376243,114.4659210552706,46,1085.321,63.5,59,68.44751681376243
7079,1016.328,13.6,7,18.59157551871095,109.7175552471961,58,1066.328,63.6,55,68.59157551871095
7080,997.732,13.8,5,19.31186904345354,107.8726021597713,41,1047.732,63.8,56,69.31186904345354
7081,1023.386,13.4,4,20.17622127314465,107.6112977440826,57,1073.386,63.4,56,70.17622127314465
7082,1060.906,13.0,4,20.46433868304169,107.7920897180234,40,1110.906,63.0,59,70.46433868304169
7083,1073.478,13.0,4,21.04057350283576,105.7799554697734,63,1123.478,63.0,61,71.04057350283577
7084,1123.401,13.0,6,21.18463220778428,107.8019498858952,54,1173.401,63.0,66,71.18463220778428
7085,1121.969,13.2,7,21.3286909127328,112.0326846073285,141,1171.969,63.2,67,71.3286909127328
7086,1123.623,13.4,10,21.47274961768132,112.6663078262103,83,1173.623,63.4,76,71.47274961768132
7087,1136.845,13.9,12,45.996886690199,114.7802375704644,76,1186.845,63.9,75,95.996886690199
7088,1133.175,14.7,11,19.31186904345354,114.7319515618369,59,1183.175,64.7,69,69.31186904345354
7089,1123.049,15.8,11,18.30345810881391,115.4895657121316,64,1173.049,65.8,59,68.30345810881391
7090,1086.675,16.1,10,17.58316458407132,114.7636746872398,60,1136.675,66.1,58,67.58316458407131
7091,1133.817,15.2,8,55.59386918491025,115.2915885462643,34,1183.817,65.2,59,105.5938691849102
7092,1162.616,15.1,6,17.15098846922576,112.6940323977193,24,1212.616,65.1,59,67.15098846922575
7093,1208.164,14.4,10,16.28663623953465,111.0332637183937,33,1258.164,64.4,58,66.28663623953466
7094,1181.242,13.4,11,15.99851882963761,109.8556653735958,32,1231.242,63.4,60,65.99851882963762
7095,1138.44,12.9,12,17.29504717417428,112.9550033690249,32,1188.44,62.9,62,67.29504717417427
7096,1145.192,13.1,10,20.32027997809317,118.568875660642,48,1195.192,63.1,63,70.32027997809317
7097,1172.808,13.5,10,22.33710184737243,113.5317055778888,65,1222.808,63.5,68,72.33710184737242
7098,1182.764,14.4,10,86.45658927516274,112.4005515655678,59,1232.764,64.4,71,136.4565892751627
7099,1172.814,14.7,11,24.35392371665169,112.6172269876565,56,1222.814,64.7,73,74.35392371665169
7100,1187.495,14.7,12,24.78609983149724,109.1874180631782,85,1237.495,64.7,94,74.78609983149724
7101,1204.083,15.1,10,25.07421724139428,107.9955981946282,50,1254.083,65.1,76,75.07421724139428
7102,1147.753,14.3,5,25.07421724139428,106.7669533808008,38,1197.753,64.3,75,75.07421724139428
7103,1092.771,15.4,9,24.93015853644576,105.8976412820164,22,1142.771,65.4,76,74.93015853644576
7104,1113.035,15.8,11,23.20145407706354,102.6407186792701,22,1163.035,65.8,75,73.20145407706354
7105,1111.233,15.5,12,21.90492573252687,102.0115105781348,20,1161.233,65.5,76,71.90492573252688
7106,1054.826,15.3,11,20.89651479788724,103.7201479773564,21,1104.826,65.3,79,70.89651479788725
7107,1009.529,15.4,14,20.32027997809317,104.0939044574185,23,1059.529,65.4,80,70.32027997809317
7108,1023.738,15.7,14,19.31186904345354,103.8707846185607,42,1073.738,65.7,89,69.31186904345354
7109,1078.326,16.6,18,18.01534069891687,107.8406242393669,87,1128.326,66.6,104,68.01534069891687
7110,1080.924,17.7,25,16.7188123543802,109.1248036111323,62,1130.924,67.7,97,66.7188123543802
7111,1019.951,17.7,25,40.81077331205233,109.3664029135385,44,1069.951,67.7,114,90.81077331205233
7112,967.3009999999999,17.3,22,15.56634271479206,112.3152656741748,28,1017.301,67.3,89,65.56634271479206
7113,936.834,16.7,23,14.70199048510095,112.4244740254173,27,986.834,66.7,85,64.70199048510095
7114,873.805054603,16.5,14,12.54110991087317,114.7188583123941,20,923.805054603,66.5,74,62.54110991087317
7115,898.257018917,16.4,12,49.39934487212395,112.5369426411967,16,948.257018917,66.4,69,99.39934487212395
7116,825.744,15.6,12,10.38022933664539,110.7205258690527,17,875.744,65.6,59,60.38022933664539
7117,804.023944364,14.1,11,9.227759697057241,111.8428003541026,6,854.023944364,64.1,54,59.22775969705724
7118,747.7454127760001,13.9,11,8.651524877263165,110.5074950182338,10,797.7454127760001,63.9,52,58.65152487726316
7119,783.024459647,14.6,9,9.083700992108723,111.9524612715258,16,833.024459647,64.6,63,59.08370099210872
7120,863.3260000000001,14.9,8,9.37181840200576,110.4391838622039,32,913.3260000000001,64.9,62,59.37181840200576
7121,875.8589999999999,14.4,9,9.37181840200576,109.2642109086701,46,925.8589999999999,64.4,65,59.37181840200576
7122,858.9660000000001,13.6,9,72.19477748525942,107.6018366221519,59,908.9660000000001,63.6,65,122.1947774852594
7123,848.5419999999999,13.5,11,8.939642287160202,107.3892947022817,65,898.5419999999999,63.5,70,58.9396422871602
7124,803.769,13.3,12,8.21934876241761,106.620671571565,52,853.769,63.3,76,58.21934876241761
7125,772.886,13.7,12,8.075290057469092,105.4867746167535,37,822.886,63.7,70,58.07529005746909
7126,716.0360000000001,13.0,11,8.21934876241761,104.4681432237044,29,766.0360000000001,63.0,71,58.21934876241761
7127,678.68,12.4,18,8.075290057469092,103.2917534939819,20,728.68,62.4,71,58.07529005746909
7128,697.4159999999999,12.6,16,8.36340746736613,103.4402639439913,21,747.4159999999999,62.6,72,58.36340746736613
7129,700.4260000000002,12.5,12,8.651524877263165,103.825867485521,21,750.4260000000002,62.5,73,58.65152487726316
7130,713.0749999999999,13.3,14,9.659935811902795,103.8738173918754,21,763.0749999999999,63.3,74,59.6599358119028
7131,762.2040000000001,12.7,14,11.2445815663365,105.6977919950765,27,812.2040000000001,62.7,76,61.2445815663365
7132,851.0840000000001,12.4,14,12.8292273207702,110.2576867017181,35,901.0840000000001,62.4,79,62.8292273207702
7133,877.537,11.9,17,13.69357955046132,120.7929460714662,85,927.537,61.9,82,63.69357955046132
7134,909.4169999999999,13.4,20,14.26981437025539,129.4575017488657,77,959.4169999999999,63.4,96,64.26981437025539
7135,895.9959999999999,15.3,22,39.22612755761863,132.8150666857914,43,945.9959999999999,65.3,81,89.22612755761863
7136,843.082,15.5,21,12.68516861582168,137.7482775084457,38,893.082,65.5,84,62.68516861582168
7137,801.931,15.2,19,11.38864027128502,132.1079594528541,21,851.931,65.2,83,61.38864027128502
7138,807.216,13.9,15,9.803994516851315,136.9104779576876,24,857.216,63.9,68,59.80399451685132
7139,845.819,13.0,15,47.52658170779321,135.3225282158491,17,895.819,63.0,68,97.52658170779321
7140,904.6879999999999,12.8,11,9.803994516851315,132.3055897640751,16,954.6879999999999,62.8,54,59.80399451685132
7141,864.85,12.5,12,10.23617063169687,130.0886612245212,13,914.85,62.5,54,60.23617063169687
7142,863.213,11.3,11,10.09211192674835,128.0810109575315,6,913.213,61.3,56,60.09211192674835
7143,941.04,11.8,11,10.52428804159391,124.4799330373924,24,991.04,61.8,89,60.52428804159391
7144,991.989,13.1,10,11.10052286138798,123.6774493544519,36,1041.989,63.1,95,61.10052286138798
7145,1004.528,13.5,13,12.39705120592465,121.7635816491516,41,1054.528,63.5,99,62.39705120592465
7146,984.8290000000001,14.0,11,75.9403038139209,120.4987073782222,59,1034.829,64.0,95,125.9403038139209
7147,982.3109999999999,14.4,12,12.25299250097613,119.3077998908249,55,1032.311,64.4,99,62.25299250097613
7148,962.5600000000001,14.5,14,11.67675768118205,117.0830479728394,50,1012.56,64.5,99,61.67675768118205
7149,919.7939999999999,14.7,22,12.39705120592465,115.1080077208237,45,969.7939999999999,64.7,90,62.39705120592465
7150,913.183,14.8,18,13.11734473066724,111.8936675363695,30,963.183,64.8,91,63.11734473066724
